id,text,ASSALTO,ROUBO,FURTO,ASSEDIO,SPUBLICA,HOMICIDIO,OUTRO,CRIME,KEYWORD,LOCAL
8884,imperi serr comentari roub continu escol vier fantas caind incomplet outr deix burac aven outr cant arrast ning cont vi pessoal,0,0,0,0,0,0,0,0,1,0
8885,territori livr crim consum drog traf lix rua prostituica furt roub invasa propriedad ser cracoland nao esta espalh cidad grand med pal acompanh tem comentari hoj band emis parc,0,0,0,0,1,0,1,1,1,0
8886,quer viv cidad sp propagand prefsp cidad nao ta cor satur propagand so rua comerci ja 4 assalt arromb 30 dia menos prefeit menos turismosp,1,0,0,0,0,0,1,1,1,1
8887,tom 3 assedi rua avis la man to intact,0,0,0,1,0,0,0,1,1,0
8888,comerci aven adhem barr zon lest franc ja nao sab faz ond furt regia tod dia estabelec invad balancoger recordtvr7comrecordtvint,0,0,1,0,0,0,0,1,1,1
8889,pm tent chacin centr populaca rua diz polic doi sobreviv ataqu tir contr pesso situaca rua rondonopolil afirm crimin atir aleat alv fix,0,0,0,0,0,0,1,1,1,1
8890,brasil ne bairr roub carr senh busc net escol cam vis film bem nit tud 2 vagabund pres solt dia seguint ach carr famil fic acab mud med volt,0,1,0,0,0,0,0,1,1,0
8891,demal roteir 2012 marc far gabriel amar alme jorg furt pedr furt hilton lacerd guilherm coelh alin portug arm prac paul jos silv flavi ram tambellin raul moura dain toffol laur malin,0,0,0,0,0,0,0,0,1,0
8892,ai bizarr msm geral quer ladra fod ja assalt algum vz sei odi ai pass limit seri msm cois desc porr car so pra fic choqu outr cois quas mat car rua,1,0,0,0,0,0,0,1,1,0
8893,assedi aven fulan assed pass plen sambodr,0,0,0,1,0,0,0,1,1,0
8894,sext ult varg caminha roub bairr sant roub caminha ford 350 acontec aven expedicionari bairr sant proprietari diss estacion veicul local dia 1o jan viaj retorn const roub,0,1,0,0,0,0,0,1,1,1
8895,furt roub aument 137 aven paul 2015 2019 dad divulg tv glob bas lei acess informaca,0,1,1,0,0,0,0,1,1,1
8896,denunc assedi sex escol bh polic civil investig 18 denunc assedi sex abus sex ato obscen colegi coleguium bairr nov suic regia oest bel horizont,0,0,0,1,0,0,0,1,1,1
8897,dent encontr mort bah vej sab ate agor sobr cas carr encontr aven prox local crim cam seguranc flagr movimentaca acus predi,0,0,0,0,0,1,0,1,1,1
8898,ja assedi propri bairr tav tod feliz pq naquel dia tav us legging azul nov 13 ano muuuuit baix sempr aparent nov volt curs car pass lad cham delic,0,0,0,1,0,0,0,1,1,0
8899,tre hom sao pres suspeit realiz ond assalt teresin pres sao acus pratic ond assalt regia bairr louriv parent vil sant cruz zon sul teresin,1,0,0,0,0,0,0,1,1,1
8900,mach bagu doid simples casal arm jog mestr pra cim tio mulh aven show nattanzin roub iphon 11 compl pob nao configur bich pra situaca rastr celul,0,1,0,0,0,0,0,1,1,0
8901,sair roup sai ness dia carnav import pra mim apes algum assedi hom escrot sent conforta assim rua nao prec nunc imagin,0,0,0,1,0,0,0,1,1,0
8902,vou resum blitz pra reboc carr trabalh cert nao vai reduz assalt violenc aven,0,0,0,0,1,0,0,1,1,0
8903,sair bairr nao assedi impossi,0,0,0,1,0,0,0,1,1,0
8904,hoj aven paul glob lix experiment roub am universitari elei luladra,0,0,0,0,0,0,0,0,1,1
8905,quer ir feir prac xv,0,0,0,0,0,0,0,0,1,0
8906,gol g2 dur 12 ano macet nao furt deix carr dorm rua tal tir rel bomb combusti fic embaix painel lad passag impossi lig carr bomb combusti nao arm,0,0,1,0,0,0,0,1,1,0
8907,junt fest aument pessoal mij rua us drog faz sex tud lug violenc roub gravid vem 9 mes trist crianc ne pal geral sao lix pesso cois nojent ja vi,0,0,0,0,1,0,0,1,1,0
8908,menin assalt pagu3 men0 daqu aven 16h tard plen luz dia acredit,1,0,0,0,0,0,0,1,1,0
8909,bom comec pra rua visivel necessari cuid pov rua acolh trat agor necessari invest rua invisi tom inseguranc transit calc tom marg assalt mat di centen pesso,1,0,0,0,0,1,0,1,1,0
8910,car furt mot sent revolt desolaca cab aco rod guida trav rua moviment frent farmac mei var outr,0,0,1,0,0,0,0,1,1,0
8911,alem tamb ajud construca igrej teatr bibliotec aven centr cidad dur temp quart guerr civil quilm tamb sofr embat guerr tant lad ataqu exercit nort tant outr,0,0,0,0,0,0,0,0,1,0
8912,veicul tom assalt bairr vil milit ipating via planta polic ipating,1,0,0,0,0,0,0,1,1,1
8913,vei assalt aqu rua serv ced um car pass temp tod aqu olh tod loj ta tod mund atent med pq mao arm,1,0,0,0,0,0,0,1,1,0
8914,esuplicy favor precis coloc paut seguranc publ cidad sao paul centr expand abandon vari furt celul subtraca bem biciclet infra men regia prac republ,0,0,0,0,1,0,0,1,1,1
8915,dp apreend doi hom veicul roub repl pistol aven 29 marc pmb via portalsbn,0,1,0,0,0,0,0,1,1,1
8916,quint 26 motociclet hond cg 160 fan cor azul plac fnr4h06 furt aven alph grimell lag taboa saib,0,0,1,0,0,0,0,1,1,1
8917,muit palestin fer cheg hospit shifa gaz apo ataqu aere israel bairr sheikh radwan jornal ahmad hijaz relat dezen palestin mort,0,0,0,0,0,0,0,0,1,1
8918,acab press prefeit macei indenizaca realocaca vit crim brask mor bairr flex bom part marqu abranch rua sant luz vil saen acess sit juntes,0,0,0,0,0,0,1,1,1,1
8919,est nao sei la preocup ta chov ta long banh pod corr bols vazi tbm est tbm nao assalt etc dig volt mei corr calcada aven organiz consig corr prai,0,0,0,0,0,0,0,0,1,0
8920,polic feder pf coloc rua madrug dest segundaf 0801 nov fas operaca les patr alv sao suspeit financi foment ato antidemocra 8 jan ano pass ataqu sed tre,0,0,0,0,0,0,0,0,1,0
8921,ladro arm assalt farmac aven franklin roosevelt sao francisc enquant mesm noit fbme8vfcacnn,1,0,0,0,0,0,0,1,1,1
8922,roub fiaca aqu aven agor gent ta internet morad faz 3 dia parec ufsc vai ter abr licitaca pra terceir arrum internet,0,1,0,0,0,0,0,1,1,0
8923,ai pesso sao pau cu car namor furt biciclet deix inici rua pra us volt trabalh deix so merd cade pesso tom cu atrople merd biciclet odiooo,0,0,1,0,0,0,0,1,1,0
8924,aven paul replet manifest exig sanco ataqu dlvritsgf9km,0,0,0,0,0,0,1,1,1,1
8925,veicul pali furt bairr interlag casca,0,0,1,0,0,0,0,1,1,1
8926,ach seman ja assalt tod loj bairr,1,0,0,0,0,0,0,1,1,0
8927,tirotei morumb band tent fug apo tent assalt bale aven dr albert pente bairr morumb acompanh tod detalh report brun barboz,1,0,0,0,0,0,1,1,1,1
8928,so moni vao fic assist pov roub saque mort rua brasil exercit brasil camb bund mol froux salafrari,0,0,0,0,1,0,0,1,1,1
8929,brunoreisb costaru furt hidrometr aven luca despej agu limp revolt ond dp,0,0,1,0,0,0,0,1,1,1
8930,assedi prac jeit quas chor presenc car tud sob control,0,0,0,1,0,0,0,1,1,0
8931,tip atitud sab cois comec melhor poi ta dificil assalt atr assalt metrosp aind nao ajud fech entr arouch doming dia 2602 fech 2200 precis atravess prac republ conclusa assalt,1,0,0,0,0,0,0,1,1,1
8932,tod dia assalt bairr epoc bolsonar band pens dua vez,1,0,0,0,0,0,0,1,1,0
8933,esp plant var mud arv prac poi um cap la roub gent mesq bairr gent cl med alt band mesq,0,1,0,0,0,0,0,1,1,0
8934,tent unir pra proteg bairr rua est vem atr voc roub desarm enquant band esta arm nao pod reag unic missa torc pra nao mort furt bot sorris rost segu,0,0,0,0,1,0,0,1,1,0
8935,apo alarm dispar empr hom pres apo furt fiaca eletr fat acontec madrug dest sab 508 bairr itoup nort blumenau inscrevas youtubecomoblumenau,0,0,1,0,0,0,0,1,1,1
8936,tao dificil pra entend func crim ach band aparec glock mei prac publ comec assalt plen mei dia,1,0,0,0,0,0,0,1,1,0
8937,polic tir acident ating hom pe dur incid bairr sant cruz casca,0,0,0,0,0,0,0,0,1,1
8938,segund polic civil gat ger diminuica terc consum coloc risc tod fornec energ eletr bairr gerent supermerc flameng pres furt energ,0,0,1,0,0,0,0,1,1,1
8939,sindicat psp preocup aument agresso desobedienc polic comunic spp surg apo incid regist fim seman bairr fregues parqu naco lisbo tre agent psp f twibinlag8yj5babg4 observ,0,0,0,0,0,0,1,1,1,1
8940,manequim vit assedi bairr icaiv betimmg parec fri cheg,0,0,0,1,0,0,0,1,1,1
8941,caminha ga capot aven joa paul ii carg roub dlvritrg3zp5,0,1,0,0,0,0,0,1,1,1
8942,sex viv rua gent crim atent pud ki noj,0,0,0,0,0,0,1,1,1,0
8943,seguranc operaca acontec regio foc ocorrenc especif aven paul jardim far lim pont grand circulaca aument polic apoi batalho obje med sufoc criminal combat roub furt,0,0,0,0,1,0,0,1,1,1
8944,deix mot rua 5 ate 15 nao roub,0,0,0,0,1,0,0,1,1,0
8945,fal dia dess protest negoci ced cois pra sindic milir imbecil coloc risc vid infiltraca band operaca incid aviaca internac mand geral pra rua contrat nov send bem dida contrat,0,0,0,0,0,0,0,0,1,0
8946,lembr aqu ult vez pra arra dia passei barc pass enderec err agenc passei talit par mei aven oit manh so fio dent nunc tao assedi vidaaa,0,0,0,1,0,0,0,1,1,1
8947,atenca roub aven rio branc centr rio tard dest quart cuid,0,1,0,0,0,0,0,1,1,1
8948,sempr sent prac seil fic sent poss roub qualqu moment,0,1,0,0,0,0,0,1,1,0
8949,noit doming 12 hom morr atropel trech final aven luiz vian filh tamb conhec aven paralel nao fio furt salv,0,0,0,0,0,0,0,0,1,1
8950,luz 5g luz rua 5g aquec voc microond cas nov tecnolog arm deix pesso doent tud sobr 5g perig liter radiaca quent nao sobr viru sobr tecnolog control anten arm milit send us contr populaca 5g led rf emf,0,0,0,0,0,0,0,0,1,0
8951,bairr acab fic fam ond assalt pericl olh bacan ris,1,0,0,0,0,0,0,1,1,0
8952,bem vind mund real ning escrit test ladra tbm nao conseg faz tent evit nao roub ach possi coleg planej drog rev amizad pq ta send pesso sai madrug rua celul mao,0,0,0,0,1,0,0,1,1,0
8953,cuid veicul dorm rua veicul furt cascad monz tubara azul placalaq1i20 riodenoj riodejan,0,0,1,0,0,0,0,1,1,0
8954,parabeniz polic guard municip atu conjunt apreend rapid doi adolesc responsa ameac ataqu escol cidad jov 13 15 ano sao mor regia bairr alons cost,0,0,0,0,0,0,1,1,1,1
8955,roub furt celul aven paul dobr nest ano frequent reclam inseguranc,0,1,1,0,0,0,0,1,1,1
8956,alag aven aricanduv pont jagu caminha bat pilastr cacamb levant gangu biciclet pratic assalt regia larg batat inauguraca nov unidad atacada jardim jaquelin,1,0,0,0,0,0,0,1,1,1
8957,seman presenci doi roub aven paul,0,1,0,0,0,0,0,1,1,1
8958,jov faz entreg biciclet assalt macei jov aind nao identific assalt noit dest sext 14 aven brasil bairr poc macei continu,1,0,0,0,0,0,0,1,1,1
8959,famil amarr dur assalt ness madrug rua nicolau ferr mend quint aven ladro consegu acess cas janel sal rend vit roub vari objet cerc r22 mil fug,1,0,0,0,0,0,1,1,1,1
8960,vantag estadi cl apo vari contraataqu velez doriv ped pra recu sub menos prim temp aven vidal aind reclam recu ped pra sub sinaliz marcaca hom hom,0,0,0,0,0,0,0,0,1,0
8961,roub furt sp pont perig aven paul map inter mostr are ocorrenc via estadaosaopaul,0,1,1,0,0,0,0,1,1,1
8962,doi ataqu gent fez gol porr vai pra cim dess tim bairr gremi,0,0,0,0,0,0,0,0,1,0
8963,report glob sofr tent assalt viv aven paul sao paul g1,1,0,0,0,0,0,0,1,1,1
8964,depend bairr numer roub vem cresc cidad,0,1,0,0,0,0,0,1,1,0
8965,assalt rua escol hoj poh peg celul nov agr hom nao nad vid,1,0,0,0,0,0,0,1,1,0
8966,ris tom chuv quer dorm prac beb ris furt ris,0,0,1,0,0,0,0,1,1,0
8967,nao cai pap fur guilhermeboul diz indign arrasta sp deput part psol qu normal furt estabelec quic rua tal logic assalt esquerd imund preg ai,0,0,1,0,0,0,1,1,1,1
8968,apost dev entend mulh and rua outr med mai assalt,0,0,0,1,0,0,0,1,1,0
8969,cas cidada aven ipanem furt 3a vez 15 dia oracl1bw2m,0,0,1,0,0,0,0,1,1,1
8970,govern portug neg protest diploma angol incid bairr jama novojornalcoaoi66465htm,0,0,0,0,0,0,0,0,1,1
8971,atenca natalprefeit alvarodiasrn verpretoaquin irapoanobreg entr bairr precis melh iluminaca publ sid recorr assalt ness regia,0,0,0,0,1,0,0,1,1,0
8972,furt prac bande sao comum caus indignaca bitlyq47klp,0,0,1,0,0,0,0,1,1,0
8973,mor sao paul trabalh prac patriarc nunc abord polic sai sempr final seman noit assalt muit tranquil corret,1,0,0,0,0,0,0,1,1,1
8974,ach algu acab assaltadoassassnad0 aqu bairr,1,0,0,0,0,1,0,1,1,0
8975,mei sao paul versa carr bem aqu tamb assalt carr fod veloc alt aven assim risc acid pessoal chi aqu sp reduz veloc aparent real melhor term acid,1,0,0,0,0,0,0,1,1,1
8976,pm encontr mot furt bairr boa vist italv via folh italv,0,0,1,0,0,0,0,1,1,1
8977,polic milit prend hom 26 ano furt fat ocorr volt 19h42 noit dest quint 2 bairr garc saib jornaldeblumenau noticiasdeblumenau sc,0,0,1,0,0,0,0,1,1,1
8978,anatelgovbr aqu rua joseph turton bairr tamarin recif roub centr telefon telefon mud desd dia 0210 agend var vez nad oiofic resolv,0,1,0,0,0,0,0,1,1,1
8979,fal taquar boa noit acab presenci assalt aqu rua henriqu cost prox prezunic tre molequ assalt senh pux celul mao corr consegu film nao pra ver bem car jog telefon lix corr,1,0,0,0,0,0,0,1,1,1
8980,maior roub celul cidad sao paul acontec period noturn aven paul afet crim,0,1,0,0,0,0,0,1,1,1
8981,car acab grit pra mim rua oooh la cas assedi tao 2010 ne,0,0,0,1,0,0,0,1,1,0
8982,nao sei furt fraud carta nubank olh fatur quas 1000 real compr nao fiz to mei morr aqu ja denunci app ult vez rua upa caus covid,0,0,1,0,0,0,0,1,1,0
8983,coincid noit far assalt prac escur,1,0,0,0,0,0,0,1,1,0
8984,dp recup celul dur patrulh noit ont aven assary prevenca furt,0,0,1,0,0,0,0,1,1,1
8985,voc tradica caramb ne 1 ate cricium cop brasil nao 2 ate sao caet cheg final libert nao 3 mai titul campeonat fal exist 4 ult titul 1995 aind roub bairr,0,0,0,0,0,0,0,0,1,0
8986,blumenau dp prend hom apreend dua motociclet roub perseguica noit dest quint 308 suspeit tent escap are mat bairr pont agud inscrevas youtubecomoblumenau,0,1,0,0,0,0,0,1,1,1
8987,mp ped pen suspens mult det apo incid bairr jama expressoptsociedade20190,0,0,0,0,0,0,0,0,1,1
8988,pcmg conclu investigaco sobr mort hom 24 ano ocorr 29 abril aven itau bairr dom cabr bh conform apur hom sid mort ato legit defês dur tent assalt dia fat hom 30 ano,1,0,0,0,0,0,0,1,1,1
8989,ataqu aere israel gaz cen emerg apo ataqu aere israel bairr sabr cidad gaz aftermath scen in gaz sabr neighborhood following israel airstrik,0,0,0,0,0,0,0,0,1,1
8990,mulh 65 ano morr apo atropel faix pedestr aven guaiap maring motor atropel idos dirig carr roub fug prest socorr saib bitly3bq4ipk ricm,0,1,0,0,0,1,0,1,1,1
8991,ss hom tamb nao sofr rua trist ating so molek faz grac net nao to defend so diz ridicul cham car ped pq crim seri so ne mulh nao sab,0,0,0,0,0,0,0,0,1,0
8992,recif vigil mort tir arm roub madrug hoj 14 aven agamenon magalha bairr derby recif serv restaurant coc bambu ond mort via bande 2 tirosp fogocruzadop,0,1,0,0,0,1,0,1,1,1
8993,tard hoj 04 doi hom invad assalt clin dent aven getuli varg segund polic assalt rend funcionari client clin vej mat complet imperatrizonlin imperatriz maranha imperatrizonlin,1,0,0,0,0,0,0,1,1,1
8994,vai fed maldit ta pass sufoc ma rua polic send assalt luz dia qqr esquin bairr vad,0,0,0,0,1,0,0,1,1,0
8995,3 assalt vi agor rua bulho carvalh ipanem pessoal diz traf liber roub cuid gal enquant ipanemapres ausent nunc so fic prac gener osori tom caf resenh rio ta abandon,1,0,0,0,0,0,0,1,1,1
8996,bairr pavun sofr const falt luz problem internet cont roub,0,1,0,0,0,0,0,1,1,1
8997,aqu recif roub fio tod bairr infern fest pra receb verm,0,1,0,0,0,0,0,1,1,1
8998,sergip assalt roub furt garf botafog continu send bairr,0,0,0,0,0,0,0,0,1,0
8999,human nao conseg ir biciclet bairr lad assedi min uma 90 vez,0,0,0,1,0,0,0,1,1,0
9000,nao contiv car roub mot burr sair corr vit froux fic ensin mex mot aind fic perd capacete tip mach so brig esp filh rua damarecordnew,0,1,0,0,0,0,0,1,1,0
9001,filh cabel lis cache pont dai moc rua diss precis compr 2 tip shampo lav cabel filh 1 ano lav cabel shampo neutr beb moc olh comet crim,0,0,0,0,0,0,0,0,1,0
9002,to procur biciclet pra compr ach retr lindiss and bairr iri assalt prim uso,0,0,0,0,1,0,0,1,1,0
9003,sistema so aument numer pedint regia volt furt cab eletr polic recolh um vao pres intern par roub car reaparec rua sinal fic energ caus cao conhec tod,0,0,1,0,0,0,0,1,1,0
9004,cardinot vide flagr assalt aven mascarenh,1,0,0,0,0,0,0,1,1,1
9005,cracoland bairr maior sao paul sao lug ric cracoland fic capit aond vari migr nao consegu vid aqu vir noi sao paul est ric dispar crim tamb,0,0,0,0,1,0,0,1,1,1
9006,irma car assalt banc fug pe aven brasil bc cidad segur brasil,1,0,0,0,0,0,0,1,1,1
9007,aind gent diz mulh ped pra assedi hoj dia caus roup etc tav total desc and bairr nao deix ouv car cham gat psiuu algum mand beij assobi buzin put merd odi,0,0,0,1,0,0,0,1,1,0
9008,ont tav rua pss vi grit pra mim gostooooooosoo assedi,0,0,0,1,0,0,0,1,1,0
9009,incri nao assalt so vi polic prend um 3 car bairr tav and tud boa dentr control,1,0,0,0,0,0,0,1,1,0
9010,furt ourives quatr det operaca psp bairr padr cruz notic coimbr noticiasdecoimbr quatr pesso hoj det psp dur operaca bairr padr cruz lisbo dua flagr traf,0,0,0,0,0,0,1,1,1,1
9011,29 ano rio nenhum assaltofurt nad cresc sgmor ano nitero 1 ano sao paul precis fug vari mor bairr cl med,1,0,0,0,1,0,0,1,1,1
9012,crianc 4 ano lev crimin dur roub carr cariac desesper apo sair veicul band abandon crianc mei rua bairr nov brasil,0,1,0,0,0,0,0,1,1,1
9013,mor queix roub prac sec ocup,0,1,0,0,0,0,0,1,1,0
9014,cinc crimin arm assalt manh dest quart 12 agenc banc santand aven fbmevtpyg24j,1,0,0,0,0,0,0,1,1,0
9015,ladro furt tard ont lanch semireboqu estacion cas bairr fbmeasyh7nox,0,0,1,0,0,0,0,1,1,1
9016,etersec anonym parec algu surt carl zambell sac arm apont mei rua pesso incid ocorr agor travess joaquim eugeni lim loren nao med desesper part,0,0,0,0,0,0,1,1,1,1
9017,enfim algum poli enxerg porqu nao adiant ter escol matern trabalh nao conseg cheg ate assalt qu venc vid pal ond nao pod sent prac us simpl celularenfim algum poli enxerg porqu nao adiant ter escol matern trabalh nao conseg cheg ate assalt qu venc vid pal ond nao pod sent prac us simpl celularloj aven brasil furt guard municip recuper mercad,0,0,0,0,1,0,0,1,1,1
9018,funcionari client sao tranc banh dur assalt supermerc capit crimin assalt supermerc aven protasi alv bairr rio branc port alegr noit dest,1,0,0,0,0,0,0,1,1,1
9019,39dp conjunt 41bpm pmerj desencad hoj operaca nassau complex chapada cost barr desarticul quadrilh pratic roub carg aven brasil rodov presid dutr doz pesso pres dur aca,0,1,0,0,0,0,0,1,1,1
9020,engrac porqu nao vai prac popul tod igual per lei pau bat chic nao bat francisc parent mor regia popul drog brig mulh roub sao alt,0,0,0,0,1,0,0,1,1,1
9021,crimin morr apo carr roub bat post aven amor campin sp,0,1,0,0,0,0,0,1,1,1
9022,are perig aven acm lid numer assalt salv apont levant,1,0,0,0,0,0,0,1,1,1
9023,individu pres flagr receptaca dur cumpr mand busc apreensa local pres celul furt novembr 2022 aven interbalneari dpxangril,0,0,1,0,0,0,0,1,1,1
9024,assalt tac celul aven aind roub batat frit pod ris,1,0,0,0,0,0,0,1,1,0
9025,tent roub port ileg arm fog result prisa bairr parais sao paul conf,0,1,0,0,0,0,1,1,1,1
9026,crimin arromb port espac local bairr varadour destru document objet furt divers it presid sindicat land seix descrev ocorr cen guerr,0,0,1,0,0,0,1,1,1,1
9027,rgottin aqu franc sp bairr alberg vir cao roub bagunc suj trist,0,1,0,0,1,0,0,1,1,1
9028,ataqu carr hom pres suspeit arremess pedac arv cim carr aven brasil rio jan apo ataqu long seman pesso morr dua fic fer globo49rlxty hora1 vivihenrique,0,0,0,0,0,0,1,1,1,1
9029,juizdef motociclet furt aven juiz,0,0,1,0,0,0,0,1,1,1
9030,sempr fal irm prac mei breu centr cidad obvi bem perig gal aind mol fic celul expost assim pai furtadoassalt rol clar tamb ter noca nao ta cant segur nao k,0,0,0,0,1,0,0,1,1,0
9031,otim noit pra assedi xing velh nojent rua,0,0,0,1,0,0,0,1,1,0
9032,diz gir pop indiv men 18 ano comet delit rua espec furt trombars deliberad vit mund comun cois pt,0,0,1,0,0,0,0,1,1,0
9033,namor defeit grand julg pesso sab sao vdd assalt dua vez real desconfi tod mund ta rua rapaz brasil ta dur,1,0,0,0,0,0,0,1,1,0
9034,bm prend doi hom flagr furt fio cab eletr pelot denunc lev prisa flagr suspeit aven ferr vian nest doming 19,0,0,1,0,0,0,0,1,1,1
9035,adolesc abord romu prac guinch motociclet furt,0,0,1,0,0,0,0,1,1,0
9036,brum veicul restrica furtoroub apreend prac prefeit agorasudoestecombrnotic,0,1,0,0,0,0,0,1,1,0
9037,prac bande delegac esta sucate telefon nao func sistem simpl registr sempr ar enquant assalt diari troc tir populaca med deleg esta ind faz curs franc ate,0,0,0,0,1,0,0,1,1,0
9038,so err diz entristec palavr corret amedront poi violenc domin cidad caus efeit tod populaca nao so med assalt rua tamb ter enfeit furt mor rua cracud,0,0,0,0,1,0,0,1,1,0
9039,portel roub ness ano ai put sobr aven,0,0,0,0,0,0,0,0,1,0
9040,prefir brig rua ning ganh discussa rs,0,0,0,0,0,0,0,0,1,0
9041,baep prend ladra recup mot furt aven manoel goulart,0,0,1,0,0,0,0,1,1,1
9042,ato ped jus mort tio sobr furt carn salv famili vit diz acredit tio sobr entreg seguranc supermerc trafic bairr amaralin mat brun ian,0,0,0,0,1,0,0,1,1,1
9043,ora boat especi enjeit aparec sol dum port cant mur mei dum rua dum calc ali abandon nao sab eric veriss incid ant,0,0,0,0,0,0,0,0,1,1
9044,livr assalt prac centr santiag filh edinh,1,0,0,0,0,0,0,1,1,1
9045,vi vend tri ant nunc vist sao otim opt coloc transvers celul dinh part prox corp cint furt celul prac xv,0,0,1,0,0,0,0,1,1,0
9046,mulh assedi enquant caminh bairr vitor via tribunaonlin,0,0,0,1,0,0,0,1,1,1
9047,pq mat um lug aven brasil assalt outr,1,0,0,0,0,1,0,1,1,1
9048,mor sao paul desd nasc ja and so cad bueir bairr perig noit nunc assalt vez so pamonha and rua,1,0,0,0,0,0,0,1,1,1
9049,volt pe ate petz pra compr remedi gat sao 23 km dentr bairr cham assedi doz hom sim cont dei ded pra maior condica nao mulh nao pod and quarteira paz,0,0,0,1,0,0,0,1,1,0
9050,simples prof pol vaz ced tramp ont caron desc carr quer deix celul cair aven quebr tod diss culp pq desmarq aul cancelous tamb assalt pq cancel aul dia,1,0,0,0,0,0,0,1,1,0
9051,celul furt recuper suspeit receptaca bairr recant lago min,0,0,1,0,0,0,0,1,1,1
9052,cans debit botec bairr pai cout oret edinh nunc assedi tbm nunc vici nad dp fiq moc nao pass frequent ta justific assedi t,0,0,0,1,0,0,0,1,1,0
9053,polic civil delegac repressa furt roub drfr prend ont 1o conjunt feir twitt feir sant hom dia 27 fever arromb dua agenc banc cidad respectiv sicoob banc itau aven mar quit,0,0,0,0,0,0,1,1,1,1
9054,nao vej jornal globonew dar pio sobr morticini coleg trabalh ja pens russ jornal muhammad aljaj mort vari membr famil ataqu aere israel contr cas bairr alnasr gaz,0,0,0,0,0,0,0,0,1,1
9055,hoj dia ta cao to suspeit furt cai mei rua to sent to fic doent nad diss import afinal pap receb alt pro quart,0,0,1,0,0,0,0,1,1,0
9056,quer mei term nao precis bairr tbm nao tao long ach tao cans cm vou pra la parec viaj sao 14 estaco baldeaca tud torc pra nao lot gent eou sofr assedi,0,0,0,1,0,0,0,1,1,0
9057,polic acord polic milit pme hom inform moment crim trafeg bairr intercept quatr suspeit bord veicul hb20 lei,0,0,0,0,0,1,0,1,1,0
9058,roubarfurt dinh pag impost ja cumul absurd agor roub dinh saud fic comprov dev decapit prac publ ver algum efeit fre nov roub,0,0,0,0,0,0,0,0,1,0
9059,med fiq ter assalt aqu bairr,0,0,0,0,1,0,0,1,1,0
9060,pmdf apreend adolesc negoc mot furt don pmdf inform men idad negoc produt furt proprietari prac centr aven alag assim polic cheg proprietari confirm mot,0,0,1,0,0,0,0,1,1,0
9061,mot furt mei rua cont mg,0,0,1,0,0,0,0,1,1,1
9062,report walac lar glob revel ter sofr dua tent furt prac republ minut ant entr viv sp2,0,0,1,0,0,0,0,1,1,1
9063,propr facco proib assalt porqu atrapalh comerci drog copacab bairr ric favel redor viv so tur enta morr perd tbm ai ja junt pitiboy cac molequ vem outr bairr faz merd,0,0,0,0,1,0,0,1,1,0
9064,hom deit prac dorm mot furt mont clar minas247comnews83795hom,0,0,1,0,0,0,0,1,1,1
9065,desd saiu notic republ agor so tip 9deg bairr furt sao paul acion ment vie confirmaca negac sobr periculos centr sig rind car perig favor nao us contr mim futur,0,0,0,0,1,0,0,1,1,1
9066,ta assum assalt aven,0,0,0,0,0,0,0,0,1,0
9067,8o batalha prend tre suspeit roub veicul bairr dom pedr aracaju aca apreend arm fog espacomilitarcom2023098,0,1,0,0,0,0,0,1,1,1
9068,polic milit evit furt itaun dieg henriqu polic milit comparec prac esport sa bitly1m3ywjc,0,0,1,0,0,0,0,1,1,1
9069,ladra bale seguranc deput dur assalt aven sant amar zon sul sao paul brasilurg bandjorn,1,0,0,0,0,1,0,1,1,1
9070,simples furt fio cobr empr fic frent delegac jardim bairr chiqu sp ris vidalok,0,0,1,0,0,0,0,1,1,1
9071,funca daquel post polic civil ali frent prac piedad divers assalt ali brinc bird box,1,0,0,0,0,0,0,1,1,0
9072,denunc kovalickofic absurd ond furt fio falt seguranc escol vil anastaci lapasp ont escol furt ate realiz repar sera dia aul ocorr tod escol dess bairr hora1,0,0,1,0,0,0,0,1,1,1
9073,noit dest quart 27 tre crimin pres apo roub carr bairr sao cristova prox term us veicul comet crim grand ilh sao luil acord polic avist veicul proxim entr bairr tibir segu direca marac inicious acompanh tatic dur tent fug veicul persegu viat ate crimin perd control carr colid contr mur capot veicul ating viat log atr acess link,0,1,0,0,0,0,0,1,1,1
9074,menin 13 ano 2h grav liv rua vey ta quer assalt,0,0,0,0,1,0,0,1,1,0
9075,viol bau mot estacion comet bairr fat furt capacet 3 mes uso aguard empr soluca comet supermercadoscomet,0,0,1,0,0,0,0,1,1,1
9076,tin boc fum bat much caix agu bara prac sec agor sensaca regred muit assaltoscarg roub vend entr batomuch lug tao bom agor horri band fuzil pra la pra ca trabalh nao aquent,0,0,0,0,1,0,0,1,1,0
9077,conceit paul parec mendig rua p nao roub,0,0,0,0,1,0,0,1,1,0
9078,segund guard tre hom arm invad loj local aven profes lucind bast roub cerc 19 celul notebook veicul conf detalh mat mogidascruz,0,1,0,0,0,0,0,1,1,1
9079,segund caprich rua int bairr luz cheg cas propr escurida zeu mat bich pq aind trein incid hor final trabalh,0,0,0,0,0,0,0,0,1,0
9080,liberdad seguranc compar rio sp gigant nao aqu nao bandidosassalt aqu sempr pe chinel atr cois facil exempl biciclet amarr post plac rua facil ser roub,0,0,0,0,1,0,0,1,1,1
