id,text,ASSALTO,ROUBO,FURTO,ASSEDIO,SPUBLICA,HOMICIDIO,OUTRO,CRIME,KEYWORD,LOCAL
8556,haddad liberar presos cometem pequenos delitos caras furtam ruas nao podem presos proprio fala cadeia pra crimes violentos entao estelionato furto injuria golpe praca povo nao pode preso cara ai defende haddad ta certo,0,0,0,0,1,0,0,1,1,0
8557,coroa vendendo marujinho real aqui praca roubo ja atualmente castelao,0,0,0,0,0,0,0,0,1,0
8558,cruzamentos afetados furto fiacao avenida saudade rua amazonas avenida saudade rua goias avenida saudade rua anita garibaldi avenida saudade rua ceara,0,0,1,0,0,0,0,1,1,1
8559,radio98oficial favor torcida meio meio cerveja liberada antigamente sempre mineirao nunca incidentes deixa lei penal eduque maus educados nao educacao casa vai ter rua atletico edupanzi hevertonfutebol igortep,0,0,0,0,0,0,0,0,1,1
8560,enchem cidade cameras furtos acontecem ate cara praca bombeiros,0,0,1,0,0,0,0,1,1,0
8561,moradores bairro parapeito esqueleto distrito urbano vila verde assustados onda assaltos localidade bairro parapeito esqueleto afecto distrito urbano vila verde assistido ultimos tempos grande nivel assaltos onde moradores,1,0,0,0,0,0,0,1,1,1
8562,so 2 cara saiu pau mao rua deve ter pouco assalto,1,0,0,0,0,0,0,1,1,0
8563,incidente decorreu sabado volta 15h30 bairro belair capital,0,0,0,0,0,0,0,0,1,1
8564,moto furtada manha desta sexta praca dr antonio goncalves centro bonfim jorgequixabeiracombrnotic,0,0,1,0,0,0,0,1,1,1
8565,camara municipal sao paulo vai abrir cpi investigar ongs trabalham pessoas situacao rua alvos padre julio lancellotti nomes assinou absurdo thammy miranda pl sofreu ataques homofobicos bolsonaristas,0,0,0,0,0,0,1,1,1,0
8566,alo brasil balancogeral mostrando roubo carga guadalupe morte motorista avenida brasil,0,1,0,0,0,0,0,1,1,1
8567,escola infantil roberto taranto bairro monte alegre ribeirao preto furtada quatro vezes duas semanas professoras maes alunos fizeram manifestacao porta escola chamar atencao secretaria educacao recordtvr7comrecordtvint,0,0,1,0,0,0,0,1,1,1
8568,igreja furtada jacaraipe madrugada desta quarta 14 crime igreja batista crista praia rua paraguacu esquina clovis camargo costa dourada serraes levado caixa som microfones cabos alguem aparecer vendendo itens ligue 181,0,0,1,0,0,0,0,1,1,1
8569,bairro bombardeado gaza israel nao brincou disse destruiria qualquer cidade escondesse grupo hamass ataques continuam israel ja prepara entrar tanques artilharia pesada cidade,0,0,0,0,0,0,0,0,1,1
8570,homem carro furtado durante madrugada bairro itaipuacu,0,0,1,0,0,0,0,1,1,1
8571,ai seoprj pmrj pcerj ferro velho clandestino localizado rua riachuelo frente posto gasolina proximo arcos alimentando vicio crackudos cometem furtos roubos lapa adjacencias vai acabar,0,1,1,0,0,0,0,1,1,1
8572,acredita gente mora bairro so falta topar vir tirar satisfacao pq tanto assedio mandou wapp olha,0,0,0,1,0,0,0,1,1,0
8573,prova preventiva sendo realizada avenida julio furtado grajau prefeiturario prefeiturario22 prefeituradoriodejaneiro riodejaneiro sougrandetijuca,0,0,0,0,0,0,0,0,1,1
8574,ontem quase assediada rockeiro praca tenhamedo,0,0,0,1,0,0,0,1,1,0
8575,homens nao entendem mulher diz medo andar rua tipo ah tambem posso assaltado gente tipo so assaltada ergo maos pro ceu dou gracas deus,0,0,0,0,1,0,0,1,1,0
8576,ultima hora tiroteio bruxelas incidentes ocorreram bairro forest suburbios bruxelas sequencia fbme4j8jlw6j8,0,0,0,0,0,0,0,0,1,0
8577,assalto bairro,1,0,0,0,0,0,0,1,1,0
8578,madrugada desta tercafeira 9 volta 2h bandidos furtaram todos produtos loja clube celular localizada avenida aquarios residencial nova terra sao jose ribamar revoltada acao criminosa falta seguranca regiao proprietaria profundamente abalada decidiu encerrar atividades comerciais encerramos atividades anunciou acesse link,0,0,1,0,0,0,0,1,1,1
8579,gente tirar foto avenida paulista quase roubada risada quero voltar pra cidade,0,1,0,0,0,0,0,1,1,1
8580,vou assediada naquela praca denovo ctza,0,0,0,1,0,0,0,1,1,0
8581,cameras flagram furto motocicleta braganca paulista avenida sao lourenco bairro lavapes leia,0,0,1,0,0,0,0,1,1,1
8582,definimos terrorista merece ficar tempo preso crime homicidio manifestacao si ato preparatorio deslocamento lembrese pessoas 801 presas incluindo morador rua,0,0,0,0,0,0,0,0,1,0
8583,espancar pessoa rua crime espancar animal crime espancar filho educacao,0,0,0,0,0,0,1,1,1,0
8584,numero roubos avenida paulista sobe 24 furtos cresce 42 lnisg1globocomsaopaup,0,1,1,0,0,0,0,1,1,1
8585,video juju ferrari assaltada avenida famosa sao paulo,1,0,0,0,0,0,0,1,1,1
8586,cidadealertaba adelson moro lauro bairro caji ano passado roubaram hidrometro la casa subi rua 3 casas tambem nao lado outra roubam forma aleatoria,0,1,0,0,0,0,0,1,1,1
8587,toda razao hoje assaltaram avenida arena hoje,0,0,0,0,0,0,0,0,1,0
8588,acabei presenciar moca trabalha caixa supermercado correndo atras cara meio rua pedra todo tamanho rapaz havia furtado tenis pe,0,0,1,0,0,0,0,1,1,0
8589,jornalista muhammad nabil morto hoje gaza ataque atingiu bairro alshujaiya leste cidade gaza,0,0,0,0,0,0,0,0,1,1
8590,bandnews jovem encontra larvas dentro lanche comprado padaria bairro havai bho incidente aconteceu ultimo domingo menina reparou bichos parte interna apos comer 4o salgadoela contou mae relata ter sido mal recebida local,0,0,0,0,0,0,0,0,1,1
8591,moro bairro periferico pobres cidade interior baiano nunca assaltado acaso destino nao morar regioes visadas assaltantes dai,1,0,0,0,0,0,0,1,1,1
8592,assim relativo ja fiquei meio tiroteio comum ver bandido armado frente escola igreja praca centros rola assaltos assim nunca apontaram arma pra cabeca nunca assaltada entao ta mec,1,0,0,0,1,0,1,1,1,0
8593,prefamparo informa devido derramamento oleo rua rio branco via ficara interditada ate limpeza local sendo feita responsavel incidente interdicao necessaria acidentes evitados principalmente motociclistas,0,0,0,0,0,0,0,0,1,1
8594,loja avenida afonso pena registrou tres furtos menos semana camera seguranca,0,0,1,0,0,0,0,1,1,1
8595,sim atrapalhando principal rota saida bairro avenida movimentada ainda cima 3 4 viaturas policia militar protegendoos enquanto assaltos furtos continuam bh pmmg190,1,0,1,0,0,0,0,1,1,1
8596,estatua zumbi palmares localizada praca parte lanca furtada fundacao gregorio matos fgm responsavel obra ja registrou,0,0,1,0,0,0,0,1,1,0
8597,dai pra baixo nivel ataques recebi ontem foto arma pnto disseram cuspiriam mim rua chamaram piranha doeu msm ver etarismo vindo mulheres principalmente vou manter conta fechada tempo,0,0,0,1,0,0,0,1,1,0
8598,queria desse pra sair rua ouvindo musicas assaltada,1,0,0,0,0,0,0,1,1,0
8599,voce quer todo mundo armado rua resistir assaltos transformando ruas faroeste anda vendo filme mocinho,0,0,0,0,1,0,0,1,1,0
8600,suspeitos armado assaltaram clientes levaram itens loja nesta tercafeira 7 bairro stella maris g1 g1ba globo46tob4j,1,0,0,0,0,0,0,1,1,1
8601,seriovoces deram noticiario todos ladrao colocaram fogo roubaram toda mercadoria ceasa avenida brasil,0,1,0,0,0,0,0,1,1,1
8602,menor praticava furtos apreendido policiais 23bpm rua oliveira rocha jardim botanico acao celular furtado recuperado ocorrencia encaminhada 12a dp servireproteger,0,0,1,0,0,0,0,1,1,1
8603,hamas estuprou durante ataque sim usrael resonde matando todo mundo silencio absoluto imagina exercito bombardeando rocinha destruindo todo bairro comunidade favelaimaginae acontece,0,0,0,0,0,0,0,0,1,0
8604,ouco radio dp fazendo cerco sao pedro sulrs capturar rapaz vem praticando furtos residencias ateou fogo nessa madrugada rapaz ficha roubo homicidio rua causa saidinha natal,0,0,1,0,0,0,0,1,1,1
8605,semanas atras assaltaram rua atras agora aqui vizinho,1,0,0,0,0,0,0,1,1,0
8606,precisamos falar sobre assedios precisamos falar sobre mulher nao ter paz nao respeitada dentro casa espero edicao nao cale perante espero aqui respondem colocando rua machos babacas,0,0,0,1,0,0,0,1,1,0
8607,outra acao 12 adolescentes apreendidos gmrio apos denuncias pratica furtos avenida presidente vargas conduzidos 6a dp cidade nova adolescentes ficou detido demais liberados apos verificacao antecedentes,0,0,1,0,0,0,0,1,1,1
8608,sp2 praca republica bastante suja bastante roubos nenhuma segurancainfelizmentesp2,0,1,0,0,0,0,0,1,1,1
8609,bairro qnd falta energia fica sinal operadora pq roubaram gerador torre simplesmente voltamos viver maias astecas,0,1,0,0,0,0,0,1,1,0
8610,to aqui praca morro f1 furtado,0,0,0,0,0,0,0,0,1,1
8611,medo sair rua assaltado mlq,1,0,0,0,0,0,0,1,1,0
8612,caraca cara assaltaram ate padeiro passa bicicletinha aqui bairro,1,0,0,0,0,0,0,1,1,0
8613,bdrj donapaulasantos flaviofachel cada dia dificil vida cidadao larranjeieasflamengo imediacoes palacio guanabara praca ssalvador roubos furtos carros assaltos meliantes pe moto calcadas agressoes parte moradores rua,0,1,1,0,0,0,0,1,1,1
8614,sistema monitoramento praca manoel antonio silva rua isaias correa trouxe seguranca tranquilidade regiao nao registrados atos vandalismo roubos outro ato contra cidadao comercio,0,0,0,0,1,0,0,1,1,1
8615,ir rua pedir prisao bolsonaro incentivo ataques conta ataques 8 janeiro boldonarista perdeu vida,0,0,0,0,0,0,0,0,1,0
8616,tentativa furto aqui avenida onde moro,0,0,1,0,0,0,0,1,1,0
8617,pra aqui dao palco moral botam coisas politica nao sabem onde vem incentivo ladrao ai roubado rua vai chorar twitter so quero pontuar duas coisas 1 literalmente justificando roubo acima 500 reais,0,1,0,0,0,0,0,1,1,0
8618,roubaram foto postei praca domingo postaram hoje doido pra tudo,0,1,0,0,0,0,0,1,1,0
8619,hoje vi quanto mulher sofre rua moca andando frente voltando academia literalmente todos homens passaram avenida jogava piadas idiotas incomodava assedio crime nao tipo idiota,0,0,0,1,0,0,0,1,1,0
8620,assaltos realizados dupla moto trecho praca rua volta vila fontes normalmente manha,1,0,0,0,0,0,0,1,1,1
8621,turma posso orar voce ja chegou praca alimentacao shopping,0,0,0,0,0,0,0,0,1,0
8622,incidente ocorreu bairro itoupava central leia materia completa,0,0,0,0,0,0,0,0,1,1
8623,criminosos furtam cabos iluminacao destroem luminarias praca miguel bielecki leia materia completa site riomaframixcombr divulgacao vandalismo furto iluminacaopublica pracamiguelbielecki,0,0,1,0,0,0,0,1,1,0
8624,roubaram moto primo ai rapaziada avenida americas placa lum3b27 divulguem favor,0,1,0,0,0,0,0,1,1,1
8625,carro furtado rua ponta grossa recuperado gm,0,0,1,0,0,0,0,1,1,1
8626,incidente ocorreu tarde ultima tercafeira 30 bairro agua branca igarata interior sao paulo,0,0,0,0,0,0,0,0,1,1
8627,moto roubada avenida uniao ver ai alo valeu moto trabalho,0,1,0,0,0,0,0,1,1,1
8628,andamento policia militar detem cinco individuos roubo estabelecimento comercial avenida bosque saude zona sul sao paulo ocorrencia sendo apresentada 17o distrito policial 190pmesp,0,1,0,0,0,0,0,1,1,1
8629,sei garotos roubaram muleke bairro creio qualquer cidade brasil nao pode fazer entao traficantes proprio bairro atras mataram,0,1,0,0,0,0,0,1,1,1
8630,fala taquarense tentativa furto rua manoel vieira aqui taquara noite meliantes disfarcam catadores fazer pequenos furtos invadirem casas cuidado,0,0,1,0,0,0,0,1,1,1
8631,ah perigoso sim andar rua sozinho noite pau performe masculinidade sim obvio perigoso caralho nao porque voce vitima facil estupro medo assaltado pega celular enfia cu vai medo msm,0,0,0,1,0,0,0,1,1,0
8632,tragedia avenida brasil 2300 ontem segundo informacoes criminosos fizeram arrastao avenida brasil altura fazenda botafogo assaltaram onibus onde jogaram ate granada ferindo algumas pessoas blitzrjoficial,1,0,0,0,0,0,1,1,1,1
8633,moto shineray jet 50cc furtada praca getulio vargas centro assu veja video,0,0,1,0,0,0,0,1,1,1
8634,pacificos cidades incluindo nyc destruidas todas lojas roubadas 5a avenida incendios assaltos violencia policiais assassinados donos lojas assassinados tentando parar roubos deixa fake news estadao,0,0,0,0,1,0,0,1,1,1
8635,praca carlos gomes homem aproximou falei ah pronto assaltada dai dei boa noite boa noite olha aviao ai pensei agora ai olhei ceu nao achava aviao ai ue cade ai olhou pro ceu tambem ficou dois bebado procurando aviao,0,0,0,0,1,0,0,1,1,1
8636,viana bandidos estao balear vitimas assaltam residencias bairro novo viana via expressa mucula ngola balearam mulher medico mesmos assaltantes haviam assaltado casa 4 anos atras,1,0,0,0,0,1,0,1,1,1
8637,aqui vancouver governo distribui drogas viciados quantidade homeless aumentou significativamente tambem violencia roubos furtos estupros aqui avenida cracolandia gigante ainda assim ta bem longe brasil,0,0,0,0,1,0,0,1,1,1
8638,thread foda ate ministro justica entrando beco escolta policial crime organizado ta infiltrado poderes fortalece ciclo ainda falo poderes nao melicia bairro prefeito governador fucking supremo tribunal,0,0,0,0,0,0,0,0,1,0
8639,acabou publicar foto praca garibaldi,0,0,0,0,0,0,0,0,1,0
8640,nao escola publica outro nivel maximo esquisitice intelectual vi aluno dizer imposto roubo aluno especificamente monaco milionario pq cobrava pouco imposto nao sabia monaco monarquia menor bairro,0,0,0,0,0,0,0,0,1,0
8641,nao coisa horrivel sentindo bem roupa sair rua sofrer 15 assedios 3 ameacas estupr0 2 sequestro,0,0,0,1,0,0,0,1,1,0
8642,maior medo sair cachorros rua encontrar uns cachorro assim ataque rua debaixo aqui casa idoso twitter,0,0,0,0,0,0,0,0,1,0
8643,odio roubaram pote novo povo dessa avenida sinistro,0,1,0,0,0,0,0,1,1,0
8644,sabem montantes transacoes gente nome limpo praca segredo falir negativado preco fim ligacoes fiz recomendo,0,0,0,0,0,0,0,0,1,0
8645,playboy forgado brinco cu trouxa roubado dentro carro avenida reboucas,0,1,0,0,0,0,0,1,1,1
8646,jardim sulacap furtaram quatro rodas carro estacionado quadrilatero comercial rua fernandes sampaio nessa madrugada sulacapnews sulacap jardimsulacap valqueire magalhaesbastos realengo zonaoeste,0,0,1,0,0,0,0,1,1,1
8647,barra presente prende homem apos furto avenida americas,0,0,1,0,0,0,0,1,1,1
8648,tomar cuidado praca assunto celular quase roubaram la,0,1,0,0,0,0,0,1,1,0
8649,aqui bairro onde moro qd alguma coisa roubada logo avo rosa gritaos ladroes sao conhecidos humm,0,0,0,0,1,0,0,1,1,0
8650,drvdeic deflagra acao combate roubos veiculos porto alegre durante acao individuo 27 anos antecedentes receptacao carro roubado preso temporariamente investigado roubo veiculo ocorrido avenida manoel elias,0,1,0,0,0,0,0,1,1,1
8651,boa tarde assaltos tambem onibus toda semana avenida brasil mesma linha onibus balancogeralrj,1,0,0,0,0,0,0,1,1,1
8652,caminhonete d10 furtada bairro sao cristovao radio uirapuru,0,0,1,0,0,0,0,1,1,1
8653,nao aguento ataques esquizofrenia junior meio rua gente amor god gay precisa tratar,0,0,0,0,0,0,0,0,1,0
8654,bolsonaristas protestam contra indicacao flavio dino stf sao paulo ato ocorre avenida paulista manifestacao tambem brasiliafoi fracasso total flopou geral dino ataca esquemas financiamento crime organizado merece ir stf,0,0,0,0,0,0,0,0,1,1
8655,to avenida paulista tweetando tutorial furtado,0,0,0,0,1,0,0,1,1,1
8656,rt motocicleta furtada bateram carro acidente avenida doutor sidney chaves condutor morreu local,0,0,1,0,0,0,0,1,1,1
8657,reuniao caetano certo alguma coisa acontece ipiranga avenida sao joao 20h turistas zumbis briga restos pratos turistas roubo celular roubo mercado tudo tempo inacreditavel ponto chegou,0,0,0,0,1,0,0,1,1,1
8658,vantajosa ate populacao indignada pega fazer justica proprias maos triste ve vez vi lixarem dois rapazes estarem furtado bairro fiquei estado choque dias nunca esqueco cenas,0,0,1,0,0,0,0,1,1,0
8659,ver ex ficante rua deveria crime,0,0,0,0,0,0,0,0,1,0
8660,simplesmente pilotos esqueceram tirar aviao pista esqueceram fazer aviao voar grave incidente aviao b777 decola apos fim pista passa 75 pes sobre bairro,0,0,0,0,0,0,0,0,1,0
8661,brisa assaltada gangue praca republica travessia,1,0,0,0,0,0,0,1,1,0
8662,furto praca central,0,0,1,0,0,0,0,1,1,0
8663,ahta batore ficar praca olhe la senado nao coragem falar nada roubos cometidos governadores prefeitos sao maiores cabos eleitorais bolsonaro 2022 jornalnacional empauta,0,0,0,0,0,0,0,0,1,0
8664,nunca paro pra ver truques magica rua pq sinto vou roubada truque mestre,0,1,0,0,0,0,0,1,1,0
8665,vey mulher completa psicopata perigosissima voce ve historias ligadas ja presa voce nao entende sujeita rua vai cometer crimes piores breve pode ter certeza,0,0,0,0,1,0,0,1,1,0
8666,pcc parou estado 2006 nao existe tiroteio assim favela imagina bairro nobre arrastao nao assaltos furtos sim mora periferia nunca vi tiroteio aqui tiro direito comparado rj paz enorme,0,0,0,0,1,0,1,1,1,1
8667,policia busca idoso responsavel furto dentro restaurante localizado bairro nobre sao paulo borabrasil,0,0,1,0,0,0,0,1,1,1
8668,homem preso segunda vez tres dias xanxere foragido praticou furtos bairro cidade saiba,0,0,1,0,0,0,0,1,1,0
8669,festejando sofrimento desse bairro roubaram demais gente 2007,0,1,0,0,0,0,0,1,1,0
8670,moro bairros nobres sao paulo ontem dois motoqueiros disfarcados entregadores assaltaram mulher fazia caminhada rua quero ver acontecer sei la lautenbrunnen,1,0,0,0,0,0,0,1,1,1
8671,feriadao live 9h alalao mp trabalho abre investigacao contra michelle pastor atitude assedio moral bloco gospel sempre derrapando avenida simpodcrer,0,0,0,0,0,0,0,0,1,0
8672,dezenas pessoas ficaram feridas ataque aereo antiga igreja ortodoxa sao porfirio bairro alzaytoun cidade gaza ate agora sabese crianca morta vitimas sao esperadas igreja abrigando cristaos muculmanos deslocados cerca mil pessoas escondidas igreja gaza momento ataque dezenas pessoas escondidas sob ruinas informou midia citando fontes,0,0,0,0,0,0,0,0,1,1
8673,bandidos ainda nao identificados invadiram agencia bancaria sicredi bairro tijucal cuiaba furtaram cofre quantia dinheiro madrugada desta sexta 20 hipernoticias hnt,0,0,1,0,0,0,0,1,1,1
8674,obra terminada tranquilidade comerciantes motoristas nao caso avenida nove julho ribeirao preto queda movimento afetado seguranca lojistas vem sofrendo onda vandalismo furtos sprecord,0,0,1,0,0,0,1,1,1,1
8675,contra julgamentos praca publica dito sera oa tambem vai tomar posicao sobre advogados servico autores crimes financeiros planeia conduz assaltos traca caminhos fuga faz desaparecer produto assaltos,0,0,0,0,0,0,0,0,1,0
8676,estao considerando empregado sujeito deixou procurar resolveu vender chocolate rua 3 1000 vezes carga roubada assim ate cara espirra agua suja parabrisa farol empregado,0,0,0,0,0,0,0,0,1,0
8677,traduzindo temendo serem vitimas novos ataques crueis terroristas infiltrados cisjordania colonos judeus sobem tom reforcam defesas relacao palestinos ligados hamas protestos rua twitter,0,0,0,0,0,0,0,0,1,0
8678,tw assedio tao real lembro situacao 10 anos tia levou mercadinho bairro caixa veio velho pra proximo gente ficou reparando mim falou ja peitinho ne toda formada tia nao soube reagir,0,0,0,1,0,0,0,1,1,0
8679,verdade morava 3 quadras policia federal curitiba inferno alem problemas barulho sujeira povo fazia surreal arruaca ate indice roubos furtos aumentou bairro santa candida,0,1,1,0,0,0,0,1,1,1
8680,povo responda ataque desgoverno tarcisio rua cade chamado manifestacao proximos dias sabesp alesp,0,0,0,0,0,0,0,0,1,0
8681,tava saindo bale praia campistae todo mundo sabe quanto bairro deserto legalfui assediada forma nunca acharia fosseeu to chorando ate agora,0,0,0,1,0,0,0,1,1,1
8682,apos furtada meninos bicicleta centro sp definitivamente continuarei aruja nao pra viver poder atravessar rua paz,0,0,1,0,0,0,0,1,1,1
8683,nao p andar avenida ja assediada,0,0,0,1,0,0,0,1,1,0
8684,dia casa racao sendo roubada rua cima outro mulher tentando invadir quintal casa,0,1,0,0,0,0,0,1,1,0
8685,amigo vezes rola tiro venda cocaina assaltos facada furtos roubos outra desinteligencia frequentadores exaltados tirando boa melhor ficar dentro algum bar vacilando rua,0,0,0,0,1,0,0,1,1,0
8686,menina 12 anos vitima estupro coletivo cometido cinco adolescentes bairro brasilia teimosa zona sul recife segundo policia militar dp suspeitos crime 16 17 anos apreendidos,0,0,0,1,0,0,0,1,1,1
8687,vai falar roubo contra avenida,0,0,0,0,0,0,0,0,1,0
8688,adolescente 15 anos assediada sexualmente voltar academia ginastica rua antonio tristao bairro bandeirantes homem passou mao gluteos vitima chamou gostosa vitima conseguiu filmar autor fugiu direcao pq guarani nao,0,0,0,1,0,0,0,1,1,1
8689,todos veiculos estao proibidos acessar praca cristais triste vivendo roubaram liberdade,0,0,0,0,0,0,0,0,1,0
8690,assaltada 19h avenida joquei deixei carro estacionado calcada antiga oi conhecendo barra grande arrasada pq levaram toda mercadoria ferramenta trabalhonunca passado pessima sensacao,1,0,0,0,0,0,0,1,1,1
8691,policia militar prendeu flagrante dois suspeitos assaltaram grupo pessoas ponto onibus noite dessa quinta 29 final avenida epitacio pessoa bairro cabo branco capital,1,0,0,0,0,0,0,1,1,1
8692,vitima agredida roubada assalto bairro santa marta dois suspeitos sao presos bm,1,0,0,0,0,0,0,1,1,1
8693,tres homens armados invadiram assaltaram curso profissionalizante avenida governador jose malcher bairro sao bras belem caso aconteceu ultima quarta 20 meio tarde veja,1,0,0,0,0,0,1,1,1,1
8694,menino jesus avaliado r 28 mil furtado presepio praca regiao,0,0,1,0,0,0,0,1,1,0
8695,assaltaram padaria aqui bairro cara galera ta perdendo nocao,1,0,0,0,0,0,0,1,1,0
8696,3x semana acho vou assaltada maluco so elogia adoro bairro,0,0,0,0,1,0,0,1,1,0
8697,aqui furtaram cabos novo tudo voltou normal bairro risada,0,0,1,0,0,0,0,1,1,0
8698,homem 51 anos contratou garota programa nao dinheiro pra levala pra hotelzin decidiu ficar rua trocando beijos ali sao sebastiao tres homens aproveitaram distracao vitima furtaram celular,0,0,1,0,0,0,0,1,1,1
8699,nessa madrugada ladroes destroem vitrine loja pedrada roubam moto avenida princesa sul varginha coisa ficando cada dia feia varginha dessa vez criminosos quebraram vidro lona pedrada roubaram moto fugiram boa,0,1,0,0,0,0,1,1,1,1
8700,furto carazinho ocorreu hoje 2511 furto carazinho centro cidade avenida flores cunha brigada militar presente local tomou todas acoes necessarias,0,0,1,0,0,0,0,1,1,1
8701,visto nunca assaltaram rua casa,1,0,0,0,0,0,0,1,1,0
8702,euzinho silva 0028 voltando pra casa apos sessao godzilla minus one nao misero onibus rua uber olho cara vou assaltado,0,0,0,0,1,0,0,1,1,0
8703,talvez nao deixe cachorros rua pra nao cometer crime,0,0,0,0,0,0,0,0,1,0
8704,moro perto estacao autodromo tbm ja assaltado praca perto dai chamei policia infelizmente vagabundos escapo,1,0,0,0,0,0,0,1,1,1
8705,apoiado ja passou hora queremos criancas seguras so semana ja li menos quatro ataques cidade proximo bairro moro desespero bate imagino tristeza familias perderam criancas chega disso,0,0,0,0,0,0,1,1,1,0
8706,carro furtado bairro sao pedro recuperado barbacena,0,0,1,0,0,0,0,1,1,1
8707,morei 1 ano rio lugar tenebroso nao assaltado sensacao inseguranca acontece ate rua movimentada copacabana possibilidade crime desordem falta educacao nao periferica outros estado persegue pior lugar mundo,0,0,0,0,1,0,0,1,1,1
8708,dp vai inaugurar projeto reconhecimento facial copacabana reveillon tecnologia sera instalada posteriormente toda orla cidade bairro sofreu alta 28 roubos rua ano,0,0,0,0,1,0,0,1,1,1
8709,lembrando dia furtaram celular show praca republica atras consegui volta sozinho pq dp olhou cara namorada riu pediu ajuda disse ja encontrado caras,0,0,1,0,0,0,0,1,1,1
8710,ultimo dia ano sendo assediada rua ranco homem cara castigo hetero,0,0,0,1,0,0,0,1,1,0
8711,grupos civis cairo evitam punem assedios cairo homens circulavam ruas volta praca tahrir ob bitlyxqqbd0,0,0,0,1,0,0,0,1,1,0
8712,dois caras nessa moto assaltaram duas residencias aqui bairro hoje alguem consegue enxergar letras numeros nao decifrei,1,0,0,0,0,0,0,1,1,0
8713,assaltaram onibus aqui bairro hoje cedo nao achando suficiente obrigaram passageiros descerem atearam fogo buzu inacreditavel violencia dessa cidade nao seguranca nenhumaaa bandido bagaca medo,1,0,0,0,0,0,0,1,1,0
8714,homem condenado roubo preso durante abordagem avenida torquato tapajos via chefaodanoticia,0,1,0,0,0,0,0,1,1,1
8715,festa virou enterro esperavam voltinha soft praca republica receberam furto,0,0,1,0,0,0,0,1,1,1
8716,passei parte consideravel ano ter crise ansiedade tanta frequencia ate achei nao ia ter ai ca to parada rua tentando convencer nao to morrendo apesar parecer vou ter ataque cardiaco qualquer momento,0,0,0,0,0,0,0,0,1,0
8717,furtaram carteira biarticulado praca rui barbosapinheirinho contendo rg cpf cnh titulo eleitor hoje perto 1730,0,0,1,0,0,0,0,1,1,0
8718,nao acredito vou ter gastar dinheiro comprando carregador novo pq roubaram naquela porra praca,0,1,0,0,0,0,0,1,1,0
8719,aconteceu praca gal osorio faz meia hora sujeito alto pacote maos atravessou rua correndo carros moca aparencia humilde correu atras gritando pega ladrao policiais mobilizaram sujeito preso furto amanha provavelmente sera solto audiencia custodia segundo ideologos dominaram sistema justica criminal brasileiro furto crime violencia nao merece prisao determinado nenhum brasileiro direito incomodar bolsa celular mercadoria roubada valendo ja faz algum tempo,0,0,1,0,0,0,0,1,1,1
8720,urgente imagens sbtrio interior carro mostram desespero vitimas assaltado rio bandidos renderam idosos bairro pilares zona norte criminosos queriam levar carro nao conseguiram imagens exclusivas reporter jackson silva,1,0,0,0,0,0,0,1,1,1
8721,certeza sim amancio moro bem uso comum povo toda rua nao pode fechada particulares caso clube ainda poucas horas discurso seguranca principalmente pq nao nada inedito ha incidentes recentes justifiquem,0,0,0,0,1,0,0,1,1,0
8722,faculdade soltou nota sobre assaltos frequentes estao ocorrendo p3 fica avenida morava assaltada misto ta passando lembranca pavor ter arma apontada pra mim alivio bem longe,1,0,0,0,0,0,0,1,1,0
8723,cara invadiu praca tres poderes roubaram depredaram tudo frente ousadia dizer dp tratando gentileza wtf,0,1,0,0,0,0,0,1,1,0
8724,acoes furtos celular aumenta 200 centro rio janeiro agosto maioria vezes assaltos acontecem onibus circulam avenida presidente vargas atividade sempre povo,1,0,1,0,0,0,0,1,1,1
8725,video filho vendeu fuca juiz pro lula esbofetear nao pode agora outdoor sale crime agora,0,0,0,0,0,0,0,0,1,0
8726,pegar uber porque nao quero assediada rua metro,0,0,0,1,0,0,0,1,1,0
8727,eficaz colocar mesa praca publica atender injusticados sim dar voz estao morrendo garganta dignidade ter sido furtada dentro judiciario democracia perigo cf virou balela deveria defendela,0,0,0,0,0,0,0,0,1,0
8728,comeco semana policia passou procurando traficante bairro farmacia estagiando deu meia hora surge mulher desesperada farmacia pedindo calmante pesado porque vizinha tendo ataque nervos,0,0,0,0,0,0,0,0,1,0
8729,exatamente print aqui explicara geracoes futuras chorafogo perder campeonato vao jurar pes juntos roubado armaram bairro perder pq cbf odeia gigantesco time bairro piada time percam,0,0,0,0,0,0,0,0,1,0
8730,poxa queria tanto hora ataques terroristas hamas senhora gleisi meio rua perto faixa gaza talvez poupada fuzilada estuprada sequestrada afinal contas defende tanto hamas nao,0,0,0,0,0,0,0,0,1,0
8731,ja morei centro realmente regiao prox estacao metro anhangabau nao policiamento praca lado estacao escura facilitando roubos sempre bom evitar regiao noite ate pontos onibus ficam prox estacao nao perdoam,0,0,0,0,1,0,0,1,1,1
8732,fotos tiradas hoje mostra situacao estacao cesarao 2 avenida cesario melo santa cruz alvo diario furtos estacao fica area conflito vandalizadas corredor transoeste,0,0,1,0,0,0,0,1,1,1
8733,formatacao chegou aparentemente pronta ilha intermedio jose furtado belem parintinense morador praca 14 enqnto cursava direito 1910 1915 registros retornou imediatamente apos formado improvavel bois parintins 1913,0,0,0,0,0,0,0,0,1,1
8734,totalmente epoca assediada rua cabelo enorme agora curtinho ando rua qqr roupa nao recebo gritos assedios,0,0,0,1,0,0,0,1,1,0
8735,deixam praca daquele jeito imagina nao deve casa desses nojentos,0,0,0,0,0,0,0,0,1,0
